1.5, 10.5,1.50889,10.5052
1.06068, 11.5606,1.06726,11.5739
6.94931e-05, 12,-0.00705753,12.0031
-1.06059, 11.5607,-1.0559,11.5668
-1.5, 10.5001,-1.50357,10.4944
-1.06078, 9.43946,-1.05657,9.4451
-0.000208122, 9,0.00192519,8.99379
1.06049, 9.43917,1.06631,9.43161
